design,profile,batch,posterior_prob,Z_1,Z_2,Z_3,Z_4
Static,39,10,7.1e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Static,40,0,0.00520833333333333,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,40,1,0.09047,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,40,2,0.02251,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,40,3,0.01482,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,40,4,0.01602,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,40,5,0.00665,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,40,6,0.01172,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,40,7,0.02865,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,40,8,0.02054,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,40,9,0.01016,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,40,10,0.02492,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,41,0,0.00520833333333333,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,41,1,8e-5,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,41,2,1e-5,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,41,3,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,41,4,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,41,5,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,41,6,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,41,7,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,41,8,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,41,9,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,41,10,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,42,0,0.00520833333333333,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,42,1,0.00167,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,42,2,6e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,42,3,1e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,42,4,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,42,5,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,42,6,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,42,7,1e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,42,8,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,42,9,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,42,10,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,43,0,0.00520833333333333,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,43,1,4.4e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,43,2,8e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,43,3,3e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,43,4,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,43,5,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,43,6,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,43,7,1e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,43,8,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,43,9,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,43,10,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,44,0,0.00520833333333333,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,44,1,0.00614,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,44,2,2e-4,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,44,3,2.1e-4,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,44,4,5e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,44,5,1e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,44,6,6e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,44,7,1e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,44,8,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,44,9,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,44,10,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,45,0,0.00520833333333333,No limits,Allow all,Maintain status quo,Disclose > $200
Static,45,1,2.7e-4,No limits,Allow all,Maintain status quo,Disclose > $200
Static,45,2,0,No limits,Allow all,Maintain status quo,Disclose > $200
Static,45,3,0,No limits,Allow all,Maintain status quo,Disclose > $200
Static,45,4,0,No limits,Allow all,Maintain status quo,Disclose > $200
Static,45,5,0,No limits,Allow all,Maintain status quo,Disclose > $200
Static,45,6,0,No limits,Allow all,Maintain status quo,Disclose > $200
Static,45,7,0,No limits,Allow all,Maintain status quo,Disclose > $200
Static,45,8,0,No limits,Allow all,Maintain status quo,Disclose > $200
Static,45,9,0,No limits,Allow all,Maintain status quo,Disclose > $200
Static,45,10,0,No limits,Allow all,Maintain status quo,Disclose > $200
Static,46,0,0.00520833333333333,"100,000",Allow all,Maintain status quo,Disclose > $200
Static,46,1,0.00465,"100,000",Allow all,Maintain status quo,Disclose > $200
Static,46,2,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Static,46,3,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Static,46,4,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Static,46,5,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Static,46,6,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Static,46,7,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Static,46,8,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Static,46,9,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Static,46,10,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Static,47,0,0.00520833333333333,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Static,47,1,0.00108,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Static,47,2,1e-5,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Static,47,3,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Static,47,4,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Static,47,5,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Static,47,6,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Static,47,7,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Static,47,8,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Static,47,9,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Static,47,10,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Static,48,0,0.00520833333333333,"$10,000",Allow all,Maintain status quo,Disclose > $200
Static,48,1,0.01526,"$10,000",Allow all,Maintain status quo,Disclose > $200
Static,48,2,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Static,48,3,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Static,48,4,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Static,48,5,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Static,48,6,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Static,48,7,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Static,48,8,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Static,48,9,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Static,48,10,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Static,49,0,0.00520833333333333,No limits,Prohibit all,Prohibit all,Eliminate
Static,49,1,0,No limits,Prohibit all,Prohibit all,Eliminate
Static,49,2,0,No limits,Prohibit all,Prohibit all,Eliminate
Static,49,3,0,No limits,Prohibit all,Prohibit all,Eliminate
Static,49,4,0,No limits,Prohibit all,Prohibit all,Eliminate
Static,49,5,0,No limits,Prohibit all,Prohibit all,Eliminate
Static,49,6,0,No limits,Prohibit all,Prohibit all,Eliminate
Static,49,7,0,No limits,Prohibit all,Prohibit all,Eliminate
Static,49,8,0,No limits,Prohibit all,Prohibit all,Eliminate
Static,49,9,0,No limits,Prohibit all,Prohibit all,Eliminate
Static,49,10,0,No limits,Prohibit all,Prohibit all,Eliminate
Static,50,0,0.00520833333333333,"100,000",Prohibit all,Prohibit all,Eliminate
Static,50,1,0,"100,000",Prohibit all,Prohibit all,Eliminate
Static,50,2,0,"100,000",Prohibit all,Prohibit all,Eliminate
Static,50,3,0,"100,000",Prohibit all,Prohibit all,Eliminate
Static,50,4,0,"100,000",Prohibit all,Prohibit all,Eliminate
Static,50,5,0,"100,000",Prohibit all,Prohibit all,Eliminate
Static,50,6,0,"100,000",Prohibit all,Prohibit all,Eliminate
Static,50,7,0,"100,000",Prohibit all,Prohibit all,Eliminate
Static,50,8,0,"100,000",Prohibit all,Prohibit all,Eliminate
Static,50,9,0,"100,000",Prohibit all,Prohibit all,Eliminate
Static,50,10,0,"100,000",Prohibit all,Prohibit all,Eliminate
Static,51,0,0.00520833333333333,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Static,51,1,0,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Static,51,2,0,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Static,51,3,0,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Static,51,4,0,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Static,51,5,0,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Static,51,6,0,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Static,51,7,0,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Static,51,8,0,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Static,51,9,0,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Static,51,10,0,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Static,52,0,0.00520833333333333,"$10,000",Prohibit all,Prohibit all,Eliminate
Static,52,1,1e-5,"$10,000",Prohibit all,Prohibit all,Eliminate
Static,52,2,0,"$10,000",Prohibit all,Prohibit all,Eliminate
Static,52,3,0,"$10,000",Prohibit all,Prohibit all,Eliminate
Static,52,4,0,"$10,000",Prohibit all,Prohibit all,Eliminate
Static,52,5,0,"$10,000",Prohibit all,Prohibit all,Eliminate
Static,52,6,0,"$10,000",Prohibit all,Prohibit all,Eliminate
Static,52,7,0,"$10,000",Prohibit all,Prohibit all,Eliminate
Static,52,8,0,"$10,000",Prohibit all,Prohibit all,Eliminate
Static,52,9,0,"$10,000",Prohibit all,Prohibit all,Eliminate
Static,52,10,0,"$10,000",Prohibit all,Prohibit all,Eliminate
Static,53,0,0.00520833333333333,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,53,1,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,53,2,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,53,3,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,53,4,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,53,5,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,53,6,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,53,7,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,53,8,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,53,9,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,53,10,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,54,0,0.00520833333333333,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,54,1,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,54,2,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,54,3,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,54,4,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,54,5,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,54,6,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,54,7,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,54,8,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,54,9,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,54,10,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,55,0,0.00520833333333333,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,55,1,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,55,2,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,55,3,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,55,4,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,55,5,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,55,6,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,55,7,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,55,8,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,55,9,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,55,10,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,56,0,0.00520833333333333,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,56,1,0,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,56,2,0,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,56,3,0,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,56,4,0,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,56,5,0,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,56,6,0,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,56,7,0,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,56,8,0,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,56,9,0,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,56,10,0,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Static,57,0,0.00520833333333333,No limits,Allow all,Prohibit all,Eliminate
Static,57,1,0,No limits,Allow all,Prohibit all,Eliminate
Static,57,2,0,No limits,Allow all,Prohibit all,Eliminate
Static,57,3,0,No limits,Allow all,Prohibit all,Eliminate
Static,57,4,0,No limits,Allow all,Prohibit all,Eliminate
Static,57,5,0,No limits,Allow all,Prohibit all,Eliminate
Static,57,6,0,No limits,Allow all,Prohibit all,Eliminate
Static,57,7,0,No limits,Allow all,Prohibit all,Eliminate
Static,57,8,0,No limits,Allow all,Prohibit all,Eliminate
Static,57,9,0,No limits,Allow all,Prohibit all,Eliminate
Static,57,10,0,No limits,Allow all,Prohibit all,Eliminate
Static,58,0,0.00520833333333333,"100,000",Allow all,Prohibit all,Eliminate
Static,58,1,0,"100,000",Allow all,Prohibit all,Eliminate
Static,58,2,0,"100,000",Allow all,Prohibit all,Eliminate
Static,58,3,0,"100,000",Allow all,Prohibit all,Eliminate
Static,58,4,0,"100,000",Allow all,Prohibit all,Eliminate
Static,58,5,0,"100,000",Allow all,Prohibit all,Eliminate
Static,58,6,0,"100,000",Allow all,Prohibit all,Eliminate
Static,58,7,0,"100,000",Allow all,Prohibit all,Eliminate
Static,58,8,0,"100,000",Allow all,Prohibit all,Eliminate
Static,58,9,0,"100,000",Allow all,Prohibit all,Eliminate
Static,58,10,0,"100,000",Allow all,Prohibit all,Eliminate
Static,59,0,0.00520833333333333,"$1,000,000",Allow all,Prohibit all,Eliminate
Static,59,1,0,"$1,000,000",Allow all,Prohibit all,Eliminate
Static,59,2,0,"$1,000,000",Allow all,Prohibit all,Eliminate
Static,59,3,0,"$1,000,000",Allow all,Prohibit all,Eliminate
Static,59,4,0,"$1,000,000",Allow all,Prohibit all,Eliminate
Static,59,5,0,"$1,000,000",Allow all,Prohibit all,Eliminate
Static,59,6,0,"$1,000,000",Allow all,Prohibit all,Eliminate
Static,59,7,0,"$1,000,000",Allow all,Prohibit all,Eliminate
Static,59,8,0,"$1,000,000",Allow all,Prohibit all,Eliminate
Static,59,9,0,"$1,000,000",Allow all,Prohibit all,Eliminate
Static,59,10,0,"$1,000,000",Allow all,Prohibit all,Eliminate
Static,60,0,0.00520833333333333,"$10,000",Allow all,Prohibit all,Eliminate
Static,60,1,0,"$10,000",Allow all,Prohibit all,Eliminate
Static,60,2,0,"$10,000",Allow all,Prohibit all,Eliminate
Static,60,3,0,"$10,000",Allow all,Prohibit all,Eliminate
Static,60,4,0,"$10,000",Allow all,Prohibit all,Eliminate
Static,60,5,0,"$10,000",Allow all,Prohibit all,Eliminate
Static,60,6,0,"$10,000",Allow all,Prohibit all,Eliminate
Static,60,7,0,"$10,000",Allow all,Prohibit all,Eliminate
Static,60,8,0,"$10,000",Allow all,Prohibit all,Eliminate
Static,60,9,0,"$10,000",Allow all,Prohibit all,Eliminate
Static,60,10,0,"$10,000",Allow all,Prohibit all,Eliminate
Static,61,0,0.00520833333333333,No limits,Prohibit all,5:1 match,Eliminate
Static,61,1,0,No limits,Prohibit all,5:1 match,Eliminate
Static,61,2,0,No limits,Prohibit all,5:1 match,Eliminate
Static,61,3,0,No limits,Prohibit all,5:1 match,Eliminate
Static,61,4,0,No limits,Prohibit all,5:1 match,Eliminate
Static,61,5,0,No limits,Prohibit all,5:1 match,Eliminate
Static,61,6,0,No limits,Prohibit all,5:1 match,Eliminate
Static,61,7,0,No limits,Prohibit all,5:1 match,Eliminate
Static,61,8,0,No limits,Prohibit all,5:1 match,Eliminate
Static,61,9,0,No limits,Prohibit all,5:1 match,Eliminate
Static,61,10,0,No limits,Prohibit all,5:1 match,Eliminate
Static,62,0,0.00520833333333333,"100,000",Prohibit all,5:1 match,Eliminate
Static,62,1,0,"100,000",Prohibit all,5:1 match,Eliminate
Static,62,2,0,"100,000",Prohibit all,5:1 match,Eliminate
Static,62,3,0,"100,000",Prohibit all,5:1 match,Eliminate
Static,62,4,0,"100,000",Prohibit all,5:1 match,Eliminate
Static,62,5,0,"100,000",Prohibit all,5:1 match,Eliminate
Static,62,6,0,"100,000",Prohibit all,5:1 match,Eliminate
Static,62,7,0,"100,000",Prohibit all,5:1 match,Eliminate
Static,62,8,0,"100,000",Prohibit all,5:1 match,Eliminate
Static,62,9,0,"100,000",Prohibit all,5:1 match,Eliminate
Static,62,10,0,"100,000",Prohibit all,5:1 match,Eliminate
Static,63,0,0.00520833333333333,"$1,000,000",Prohibit all,5:1 match,Eliminate
Static,63,1,0,"$1,000,000",Prohibit all,5:1 match,Eliminate
Static,63,2,0,"$1,000,000",Prohibit all,5:1 match,Eliminate
Static,63,3,0,"$1,000,000",Prohibit all,5:1 match,Eliminate
Static,63,4,0,"$1,000,000",Prohibit all,5:1 match,Eliminate
Static,63,5,0,"$1,000,000",Prohibit all,5:1 match,Eliminate
Static,63,6,0,"$1,000,000",Prohibit all,5:1 match,Eliminate
Static,63,7,0,"$1,000,000",Prohibit all,5:1 match,Eliminate
Static,63,8,0,"$1,000,000",Prohibit all,5:1 match,Eliminate
Static,63,9,0,"$1,000,000",Prohibit all,5:1 match,Eliminate
Static,63,10,0,"$1,000,000",Prohibit all,5:1 match,Eliminate
Static,64,0,0.00520833333333333,"$10,000",Prohibit all,5:1 match,Eliminate
Static,64,1,0,"$10,000",Prohibit all,5:1 match,Eliminate
Static,64,2,0,"$10,000",Prohibit all,5:1 match,Eliminate
Static,64,3,0,"$10,000",Prohibit all,5:1 match,Eliminate
