design,batch,profile,posterior_prob,Z_1,Z_2,Z_3,Z_4
Adaptive,2,29,5.1e-4,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,3,29,0.00101,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,4,29,0.00247,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,5,29,6.1e-4,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,6,29,4e-5,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,7,29,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,8,29,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,9,29,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,10,29,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,0,30,0.005208333333333333,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,1,30,8.7e-4,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,2,30,8e-4,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,3,30,0.00207,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,4,30,0.00314,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,5,30,2.8e-4,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,6,30,1.3e-4,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,7,30,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,8,30,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,9,30,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,10,30,1e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,0,31,0.005208333333333333,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,1,31,0.04464,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,2,31,0.00369,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,3,31,0.01356,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,4,31,0.01424,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,5,31,0.00458,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,6,31,0.00126,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,7,31,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,8,31,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,9,31,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,10,31,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,0,32,0.005208333333333333,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,1,32,7.3e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,2,32,3.9e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,3,32,0.00475,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,4,32,0.01917,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,5,32,0.00348,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,6,32,0.00131,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,7,32,1e-5,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,8,32,2e-5,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,9,32,0,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,10,32,3e-5,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Adaptive,0,33,0.005208333333333333,No limits,Allow all,1:1 match,Disclose > $200
Adaptive,1,33,0,No limits,Allow all,1:1 match,Disclose > $200
Adaptive,2,33,0,No limits,Allow all,1:1 match,Disclose > $200
Adaptive,3,33,1e-5,No limits,Allow all,1:1 match,Disclose > $200
Adaptive,4,33,1e-5,No limits,Allow all,1:1 match,Disclose > $200
Adaptive,5,33,1e-5,No limits,Allow all,1:1 match,Disclose > $200
Adaptive,6,33,0,No limits,Allow all,1:1 match,Disclose > $200
Adaptive,7,33,0,No limits,Allow all,1:1 match,Disclose > $200
Adaptive,8,33,0,No limits,Allow all,1:1 match,Disclose > $200
Adaptive,9,33,0,No limits,Allow all,1:1 match,Disclose > $200
Adaptive,10,33,0,No limits,Allow all,1:1 match,Disclose > $200
Adaptive,0,34,0.005208333333333333,"100,000",Allow all,1:1 match,Disclose > $200
Adaptive,1,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Adaptive,2,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Adaptive,3,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Adaptive,4,34,2e-5,"100,000",Allow all,1:1 match,Disclose > $200
Adaptive,5,34,1e-5,"100,000",Allow all,1:1 match,Disclose > $200
Adaptive,6,34,1e-5,"100,000",Allow all,1:1 match,Disclose > $200
Adaptive,7,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Adaptive,8,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Adaptive,9,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Adaptive,10,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Adaptive,0,35,0.005208333333333333,"$1,000,000",Allow all,1:1 match,Disclose > $200
Adaptive,1,35,1e-5,"$1,000,000",Allow all,1:1 match,Disclose > $200
Adaptive,2,35,5e-5,"$1,000,000",Allow all,1:1 match,Disclose > $200
Adaptive,3,35,1.9e-4,"$1,000,000",Allow all,1:1 match,Disclose > $200
Adaptive,4,35,1.5e-4,"$1,000,000",Allow all,1:1 match,Disclose > $200
Adaptive,5,35,2.4e-4,"$1,000,000",Allow all,1:1 match,Disclose > $200
Adaptive,6,35,1e-5,"$1,000,000",Allow all,1:1 match,Disclose > $200
Adaptive,7,35,0,"$1,000,000",Allow all,1:1 match,Disclose > $200
Adaptive,8,35,0,"$1,000,000",Allow all,1:1 match,Disclose > $200
Adaptive,9,35,0,"$1,000,000",Allow all,1:1 match,Disclose > $200
Adaptive,10,35,0,"$1,000,000",Allow all,1:1 match,Disclose > $200
Adaptive,0,36,0.005208333333333333,"$10,000",Allow all,1:1 match,Disclose > $200
Adaptive,1,36,0,"$10,000",Allow all,1:1 match,Disclose > $200
Adaptive,2,36,0,"$10,000",Allow all,1:1 match,Disclose > $200
Adaptive,3,36,2e-5,"$10,000",Allow all,1:1 match,Disclose > $200
Adaptive,4,36,1.2e-4,"$10,000",Allow all,1:1 match,Disclose > $200
Adaptive,5,36,2.1e-4,"$10,000",Allow all,1:1 match,Disclose > $200
Adaptive,6,36,0,"$10,000",Allow all,1:1 match,Disclose > $200
Adaptive,7,36,0,"$10,000",Allow all,1:1 match,Disclose > $200
Adaptive,8,36,0,"$10,000",Allow all,1:1 match,Disclose > $200
Adaptive,9,36,1e-5,"$10,000",Allow all,1:1 match,Disclose > $200
Adaptive,10,36,0,"$10,000",Allow all,1:1 match,Disclose > $200
Adaptive,0,37,0.005208333333333333,No limits,Prohibit all,Maintain status quo,Disclose > $200
Adaptive,1,37,0,No limits,Prohibit all,Maintain status quo,Disclose > $200
Adaptive,2,37,1e-5,No limits,Prohibit all,Maintain status quo,Disclose > $200
Adaptive,3,37,1.6e-4,No limits,Prohibit all,Maintain status quo,Disclose > $200
Adaptive,4,37,0.00141,No limits,Prohibit all,Maintain status quo,Disclose > $200
Adaptive,5,37,1.9e-4,No limits,Prohibit all,Maintain status quo,Disclose > $200
Adaptive,6,37,1e-5,No limits,Prohibit all,Maintain status quo,Disclose > $200
Adaptive,7,37,0,No limits,Prohibit all,Maintain status quo,Disclose > $200
Adaptive,8,37,0,No limits,Prohibit all,Maintain status quo,Disclose > $200
Adaptive,9,37,0,No limits,Prohibit all,Maintain status quo,Disclose > $200
Adaptive,10,37,0,No limits,Prohibit all,Maintain status quo,Disclose > $200
Adaptive,0,38,0.005208333333333333,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,1,38,2e-5,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,2,38,2e-5,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,3,38,5.9e-4,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,4,38,0.0024,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,5,38,1.5e-4,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,6,38,2.3e-4,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,7,38,8e-5,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,8,38,3e-5,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,9,38,6e-5,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,10,38,7.9e-4,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,0,39,0.005208333333333333,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,1,39,2.5e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,2,39,3.2e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,3,39,0.00367,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,4,39,0.01075,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,5,39,0.0027,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,6,39,0.00229,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,7,39,3.5e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,8,39,1.2e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,9,39,2.6e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,10,39,2.4e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,0,40,0.005208333333333333,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,1,40,0,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,2,40,1e-5,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,3,40,0.00113,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,4,40,0.01166,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,5,40,0.00138,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,6,40,0.00151,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,7,40,2.1e-4,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,8,40,2.8e-4,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,9,40,5e-4,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,10,40,0.00125,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Adaptive,0,41,0.005208333333333333,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,1,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,2,41,2e-5,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,3,41,1.5e-4,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,4,41,0.00115,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,5,41,3e-5,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,6,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,7,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,8,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,9,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,10,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,0,42,0.005208333333333333,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,1,42,3e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,2,42,5e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,3,42,6.3e-4,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,4,42,0.00181,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,5,42,1e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,6,42,3e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,7,42,2e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,8,42,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,9,42,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,10,42,5e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,0,43,0.005208333333333333,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,1,43,4e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,2,43,1.7e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,3,43,0.00445,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,4,43,0.0095,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,5,43,7.3e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,6,43,5.7e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,7,43,3e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,8,43,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,9,43,3e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,10,43,1e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,0,44,0.005208333333333333,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,1,44,1e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,2,44,1e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,3,44,0.0013,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,4,44,0.00956,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,5,44,3e-4,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,6,44,4.7e-4,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,7,44,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,8,44,1e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,9,44,1e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,10,44,8e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Adaptive,0,45,0.005208333333333333,No limits,Allow all,Maintain status quo,Disclose > $200
Adaptive,1,45,0,No limits,Allow all,Maintain status quo,Disclose > $200
Adaptive,2,45,0,No limits,Allow all,Maintain status quo,Disclose > $200
Adaptive,3,45,0,No limits,Allow all,Maintain status quo,Disclose > $200
Adaptive,4,45,0,No limits,Allow all,Maintain status quo,Disclose > $200
Adaptive,5,45,0,No limits,Allow all,Maintain status quo,Disclose > $200
Adaptive,6,45,0,No limits,Allow all,Maintain status quo,Disclose > $200
Adaptive,7,45,0,No limits,Allow all,Maintain status quo,Disclose > $200
Adaptive,8,45,0,No limits,Allow all,Maintain status quo,Disclose > $200
Adaptive,9,45,0,No limits,Allow all,Maintain status quo,Disclose > $200
Adaptive,10,45,0,No limits,Allow all,Maintain status quo,Disclose > $200
Adaptive,0,46,0.005208333333333333,"100,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,1,46,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,2,46,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,3,46,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,4,46,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,5,46,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,6,46,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,7,46,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,8,46,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,9,46,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,10,46,0,"100,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,0,47,0.005208333333333333,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,1,47,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,2,47,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,3,47,1e-5,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,4,47,5e-5,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,5,47,1e-5,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,6,47,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,7,47,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,8,47,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,9,47,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,10,47,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,0,48,0.005208333333333333,"$10,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,1,48,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,2,48,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,3,48,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,4,48,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,5,48,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,6,48,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,7,48,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,8,48,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,9,48,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,10,48,0,"$10,000",Allow all,Maintain status quo,Disclose > $200
Adaptive,0,49,0.005208333333333333,No limits,Prohibit all,Prohibit all,Eliminate
Adaptive,1,49,5e-5,No limits,Prohibit all,Prohibit all,Eliminate
Adaptive,2,49,2.1e-4,No limits,Prohibit all,Prohibit all,Eliminate
Adaptive,3,49,4e-5,No limits,Prohibit all,Prohibit all,Eliminate
Adaptive,4,49,1.7e-4,No limits,Prohibit all,Prohibit all,Eliminate
Adaptive,5,49,1.1e-4,No limits,Prohibit all,Prohibit all,Eliminate
Adaptive,6,49,3e-5,No limits,Prohibit all,Prohibit all,Eliminate
Adaptive,7,49,0,No limits,Prohibit all,Prohibit all,Eliminate
Adaptive,8,49,0,No limits,Prohibit all,Prohibit all,Eliminate
Adaptive,9,49,0,No limits,Prohibit all,Prohibit all,Eliminate
Adaptive,10,49,0,No limits,Prohibit all,Prohibit all,Eliminate
Adaptive,0,50,0.005208333333333333,"100,000",Prohibit all,Prohibit all,Eliminate
Adaptive,1,50,8e-5,"100,000",Prohibit all,Prohibit all,Eliminate
Adaptive,2,50,2e-4,"100,000",Prohibit all,Prohibit all,Eliminate
Adaptive,3,50,1.1e-4,"100,000",Prohibit all,Prohibit all,Eliminate
Adaptive,4,50,3.8e-4,"100,000",Prohibit all,Prohibit all,Eliminate
Adaptive,5,50,1.9e-4,"100,000",Prohibit all,Prohibit all,Eliminate
Adaptive,6,50,2.3e-4,"100,000",Prohibit all,Prohibit all,Eliminate
Adaptive,7,50,3e-5,"100,000",Prohibit all,Prohibit all,Eliminate
Adaptive,8,50,3e-5,"100,000",Prohibit all,Prohibit all,Eliminate
Adaptive,9,50,5e-5,"100,000",Prohibit all,Prohibit all,Eliminate
Adaptive,10,50,2.8e-4,"100,000",Prohibit all,Prohibit all,Eliminate
Adaptive,0,51,0.005208333333333333,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Adaptive,1,51,0.00954,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Adaptive,2,51,0.00224,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Adaptive,3,51,0.00152,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Adaptive,4,51,0.00202,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Adaptive,5,51,0.00305,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Adaptive,6,51,0.00304,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Adaptive,7,51,3.6e-4,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Adaptive,8,51,1.7e-4,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Adaptive,9,51,1.7e-4,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Adaptive,10,51,8e-5,"$1,000,000",Prohibit all,Prohibit all,Eliminate
Adaptive,0,52,0.005208333333333333,"$10,000",Prohibit all,Prohibit all,Eliminate
Adaptive,1,52,7e-5,"$10,000",Prohibit all,Prohibit all,Eliminate
Adaptive,2,52,1.8e-4,"$10,000",Prohibit all,Prohibit all,Eliminate
Adaptive,3,52,4.1e-4,"$10,000",Prohibit all,Prohibit all,Eliminate
Adaptive,4,52,0.00241,"$10,000",Prohibit all,Prohibit all,Eliminate
Adaptive,5,52,0.00223,"$10,000",Prohibit all,Prohibit all,Eliminate
Adaptive,6,52,0.00249,"$10,000",Prohibit all,Prohibit all,Eliminate
Adaptive,7,52,3.4e-4,"$10,000",Prohibit all,Prohibit all,Eliminate
Adaptive,8,52,2.6e-4,"$10,000",Prohibit all,Prohibit all,Eliminate
Adaptive,9,52,3.1e-4,"$10,000",Prohibit all,Prohibit all,Eliminate
Adaptive,10,52,3.4e-4,"$10,000",Prohibit all,Prohibit all,Eliminate
Adaptive,0,53,0.005208333333333333,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Adaptive,1,53,7e-5,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
Adaptive,2,53,3e-5,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Eliminate
